,date,text
1395,"<span class=""artDateTime"">18.11.2012</span>","<div class=""artDesc""> vil være en nedskæring, og nulvækst vil være milliardnedskæringer. Løkke taler reelt om at skære mere end 30 mia. kr. Men på hvad? Ældrepleje? Skoler? Sygehuse? Det vil jeg gerne have svar på,« siger politisk ordfører <b>Magnus</b> <b>Heunicke</b> (S). Svaret fra Løkke er </div>"
1396,"<span class=""artDateTime"">17.11.2012</span>","<div class=""artDesc"">Socialdemokraternes politiske ordfører <b>Magnus</b> <b>Heunicke</b> betegner sig som målløs, efter at han har overhørt Lars Løkke Rasmussen fremlægge Venstres nye politiske plan ved partiets landsmøde i Herning. Han mener ikke, at der nogensinde </div>"
1397,"<span class=""artDateTime"">17.11.2012</span>","<div class=""artDesc""> og realistisk danskerne, hvad vi står for i modsætning til regeringen,« fortsætter hun. Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, fastholder, at der er tale om en god løsning – trods vælgernes dom. »Jeg mener selv, at det er en god </div>"
1398,"<span class=""artDateTime"">10.11.2012</span>","<div class=""artDesc""> et overskud, siger han til Berlingske. S: Komplet vanvittigt Hjorts plan bliver af Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, kaldt ""komplet vanvittig"" og et ""angreb på lav- og mellemindkomstfamilierne i Danmark"", skriver avisen </div>"
1399,"<span class=""artDateTime"">06.11.2012</span>","<div class=""artDesc""> over helping those people that face a serious situation at the start of the new year,"" Socialdemokraterne's spokesperson <b>Magnus</b> <b>Heunicke</b> told DR News. Related articles: 12,500 new jobs to soften blow of unemployment cuts Unemployment benefits central </div>"
1400,"<span class=""artDateTime"">06.11.2012</span>","<div class=""artDesc"">, <b>Magnus</b> <b>Heunicke</b>. Aftalen om akutjob er lavet mellem regeringen, kommunerne, regionerne og landets arbejdsgivere. </div>"
1401,"<span class=""artDateTime"">06.11.2012</span>","<div class=""artDesc""> for at sætte taktik over indhold: - Nu vælger Venstre ussel taktik frem for at gå ind og hjælpe de mennesker, som står i en alvorlig situation efter nytår, siger politisk ordfører <b>Magnus</b> <b>Heunicke</b>. Aftalen om akutjob er lavet mellem regeringen </div>"
1402,"<span class=""artDateTime"">06.11.2012</span>","<div class=""artDesc"">Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, langer voldsomt ud efter Venstre. Det sker, efter at det store oppositionsparti har besluttet at stemme gult til regeringens forslag om 12.500 akutjob frem for at stemme ja eller nej </div>"
1403,"<span class=""artDateTime"">03.11.2012</span>","<div class=""artDesc"">,« siger Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>. </div>"
1404,"<span class=""artDateTime"">02.11.2012</span>","<div class=""artDesc"">. Det altoverskyggende problem i deres hverdag vil blive løst,« siger Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>. Finansminister Bjarne Corydon (S) har omtalt akutjobaftalen som en ""fuld, hel og dækkende løsning"". Det er der en del borgmestre </div>"
1405,"<span class=""artDateTime"">02.11.2012</span>","<div class=""artDesc""> en kvindelig minister det. Det må bunde i, at hun godt ved, at det er forkert. At hun tørrer aben af på beskæftigelsesministeren, vidner i min verden om en svag karakter.« Fra 0 til 12.500 akutjob Socialdemokraternes politiske ordfører, <b>Magnus</b> </div>"
1406,"<span class=""artDateTime"">27.10.2012</span>","<div class=""artDesc""> Holst (V). Politisk ordfører <b>Magnus</b> <b>Heunicke</b> (S) afviser og kalder Thornings udsagn »præcist«. </div>"
1407,"<span class=""artDateTime"">26.10.2012</span>","<div class=""artDesc""> med Socialdemokraternes politiske ordfører <b>Magnus</b> <b>Heunicke</b>. Heunicke svarede igen med: »Kristian Jensen præsterede at øge grænsehandelen m 4 mia på et enkelt år. I snit var jeres grænsehandel højere end vores«. Og sådan har diskussionen fortsat frem og tilbage </div>"
1408,"<span class=""artDateTime"">24.10.2012</span>","<div class=""artDesc""> skriver »Er glad:-),« mens den politiske ordfører i partiet <b>Magnus</b> <b>Heunicke</b> giver et »Sådan, venner« »En altafgørende håndsrækning til de familier, der har frygtet den 1. januar, hvor mor eller far stod til at opbruge retten til dagpenge </div>"
1409,"<span class=""artDateTime"">23.10.2012</span>","<div class=""artDesc"">. <b>Magnus</b> <b>Heunicke</b>, politisk ordfører i Socialdemokraterne, siger tirsdag, at regeringen hverken vil forlænge dagpengeperioden eller nedsætte den såkaldte genoptjeningsret. Han opfordrer både højre- og venstrefløjen i Folketinget til at deltage </div>"
1410,"<span class=""artDateTime"">17.10.2012</span>","<div class=""artDesc""> i Enhedslisten om, at regeringen vil se til venstre side i folketingssalen, når der skal laves en kontanthjælpsreform, siger Christian Juhl. Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, lader sig ikke rokke af den nye SF-formands kritik </div>"
1411,"<span class=""artDateTime"">17.10.2012</span>","<div class=""artDesc"">. Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b> (S), lader sig dog ikke rokke af den nye SF-formands kritik og fastholder, at »vores holdning er, som Mette Frederiksen siger«. Også Venstre, der har gjort reformen af kontanthjælp til et hovedkrav </div>"
1412,"<span class=""artDateTime"">17.10.2012</span>","<div class=""artDesc"">. Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b> (S), lader sig dog ikke rokke af den nye SF-formands kritik og fastholder, at »vores holdning er, som Mette Frederiksen siger«. Også Venstre, der har gjort reformen af kontanthjælp til et hovedkrav </div>"
1413,"<span class=""artDateTime"">16.10.2012</span>","<div class=""artDesc""> modstridende plan. Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b> (S), lader sig dog ikke rokke af den nye SF-formands kritik og fastholder, at »vores holdning er, som Mette Frederiksen siger«. Også Venstre, der har gjort reformen </div>"
1414,"<span class=""artDateTime"">13.10.2012</span>","<div class=""artDesc""> til at forsikre, at regeringssamarbejdet vil fortsætte. Det glæder <b>Magnus</b> <b>Heunicke</b>, der er politisk ordfører for Socialdemokraterne. ""Vi glæder os til samarbejdet, og jeg tror ikke, at det bliver vanskeligere at samarbejde med Annette Vilhelmsen </div>"
1415,"<span class=""artDateTime"">13.10.2012</span>","<div class=""artDesc"">. Hos Socialdemokraterne glæder man sig også over vælgernes syn på SF i regeringen. »Den konklusion, danskerne når frem til, er også min konklusion, nemlig at de tre partier i regeringen har mulighed for at skubbe Danmark fremad,« siger politisk ordfører <b>Magnus</b> </div>"
1416,"<span class=""artDateTime"">09.10.2012</span>","<div class=""artDesc"">. Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, er heller ikke overrasket over tallene, men han påpeger, at store aftaler som sidste års finanslov og energiaftalen er indgået med Enhedslisten. Enhedslisten skælder jer ud for at være for blå </div>"
1417,"<span class=""artDateTime"">09.10.2012</span>","<div class=""artDesc""> Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, til Ekstra Bladet: - Ja, jeg er bekymret - ikke så meget for mine rygstykker - men for de mennesker, der står til at ryge ud af dagpengesystemet. Derfor gør vi alt, hvad vi kan for at få folk </div>"
1418,"<span class=""artDateTime"">05.10.2012</span>","<div class=""artDesc""> i front Den blå fløj i Folketinget henter 100 mandater mod 75 til regeringen og Enhedslisten. Venstre står alene for hele 58 mandater, og det er dobbelt så mange som Socialdemokraterne, skriver Børsen. Politisk ordfører <b>Magnus</b> <b>Heunicke</b> (S </div>"
1419,"<span class=""artDateTime"">05.10.2012</span>","<div class=""artDesc"">- og arbejdsvilkår? Det er et forslag, som er et angreb på danske lønninger og danske lønmodtageres mulighed for at forsørge deres familier,« påpegede bl.a. Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, mens Venstre gang på gang afviste </div>"
1420,"<span class=""artDateTime"">04.10.2012</span>","<div class=""artDesc"">. Reformen var under statsminister Lars Løkke Rasmussen indgået mellem Venstre, De Konservative, Dansk Folkeparti og De Radikale. Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, sagde fra talerstolen ved åbningsdebatten i Folketinget </div>"
1421,"<span class=""artDateTime"">04.10.2012</span>","<div class=""artDesc"">Erhvervslederen med en stor Mercedes i garagen og millioner på kontoen. Det er Venstres formand, Lars Løkke Rasmussens, idé om en hverdagshelt, lyder det fra Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>. I Folketingets </div>"
1422,"<span class=""artDateTime"">04.10.2012</span>","<div class=""artDesc"">. Derfor må vi acceptere nogle ting, der ikke er groet i vores have, men vi har faktisk luget nogle tidsler ud og fået skattelettelser for 8 mia.« Politisk ordfører <b>Magnus</b> <b>Heunicke</b> (S) græmmer sig. »Det er efterhånden ved at blive pinligt </div>"
1423,"<span class=""artDateTime"">03.10.2012</span>","<div class=""artDesc""> og SF havde bænket sig. I første omgang landede et par politiske ordførere – <b>Magnus</b> <b>Heunicke</b> (S) og Jesper Petersen (SF) i deres pæneste åbningsjakker – ved bordet, men da beskæftigelsesminister Mette Frederiksen (S) også kom forbi </div>"
1424,"<span class=""artDateTime"">02.10.2012</span>","<div class=""artDesc""> travlt med at forsvare stramningerne, som partiet var imod, indtil det kom i regering sidste år. »Det er deprimerende, hvis dette er Socialdemokraternes egen politik i forhold til partiets ståsted,« siger han. Politisk ordfører <b>Magnus</b> <b>Heunicke</b> </div>"
1425,"<span class=""artDateTime"">01.10.2012</span>","<div class=""artDesc""> travlt med at forsvare stramningerne, som partiet var imod, indtil det kom i regering sidste år. »Det er deprimerende, hvis dette er Socialdemokraternes egen politik i forhold til partiets ståsted,« siger han. Politisk ordfører <b>Magnus</b> <b>Heunicke</b> </div>"
1426,"<span class=""artDateTime"">26.09.2012</span>","<div class=""artDesc""> med Socialdemokraterne, siger han. Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, erkender, at S-SF-alliancen er færdig. - Det giver slet ingen mening at tale om at lave noget fælles S-SF uden om De Radikale, siger han. SF går solo i den næste </div>"
1427,"<span class=""artDateTime"">26.09.2012</span>","<div class=""artDesc""> var forbi. Også Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, erklærer den røde duo for død. »Det giver slet ingen mening at tale om at lave noget fælles S-SF uden om De Radikale. At vi har fået De Radikale med i regering </div>"
1428,"<span class=""artDateTime"">25.09.2012</span>","<div class=""artDesc""> af, at det tætte parløb var forbi. Også Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, erklærer den røde duo for død. »Det giver slet ingen mening at tale om at lave noget fælles S-SF uden om De Radikale. At vi har fået De Radikale </div>"
1429,"<span class=""artDateTime"">21.09.2012</span>","<div class=""artDesc"">«, siger <b>Magnus</b> <b>Heunicke</b>. Til gengæld tager vælgerne fejl, når de sætter lid til Lars Løkke Rasmussen, mener <b>Magnus</b> <b>Heunicke</b>. »Vi skaber arbejdspladser, og vi er det land i Europa, som gør mest. Lars Løkke – hvad gjorde han? Jo, han tabte </div>"
1430,"<span class=""artDateTime"">21.09.2012</span>","<div class=""artDesc"">, forklarer Rune Stubager. Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, erkender, at vælgerlussingen gør ondt. »Dette rammer helt ind i kernen af os socialdemokrater og vores regeringsprojekt. Vælgerne må simpelthen ikke være i tvivl om </div>"
1431,"<span class=""artDateTime"">20.09.2012</span>","<div class=""artDesc""> tippet den historiske logik, forklarer Rune Stubager. Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, erkender, at vælgerlussingen gør ondt. »Dette rammer helt ind i kernen af os socialdemokrater og vores regeringsprojekt. Vælgerne må </div>"
1432,"<span class=""artDateTime"">20.09.2012</span>","<div class=""artDesc""> nærmeste og har stået forrest i håndteringen af årets økonomiske reformer. Men det er Thorning, som får skylden for al dårligdom, forklarer politisk ordfører <b>Magnus</b> <b>Heunicke</b> (S). »Når Helle Thorning er regeringschef, har hun ansvaret for hele </div>"
1433,"<span class=""artDateTime"">19.09.2012</span>","<div class=""artDesc"">Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, har i dag måttet afvise, at statsminister Helle Thorning-Schmidt (S) skulle være kandidat til posten som formand for Europa-Kommissionen. Statsministeren er bragt i spil </div>"
1434,"<span class=""artDateTime"">19.09.2012</span>","<div class=""artDesc"">Danmarks statsminister har ingen planer om at forlade landet til fordel for en toppost i EU. Det fastslår politisk ordfører <b>Magnus</b> <b>Heunicke</b> (S), efter at rygterne om Helle Thorning-Schmidts fremtid er begyndt at svirre. Det er den ansete </div>"
1435,"<span class=""artDateTime"">19.09.2012</span>","<div class=""artDesc"">. Efter at have kaldt Vilhelmsens forslag om en fleksibel periode for »interessant,« præciserede politisk ordfører <b>Magnus</b> <b>Heunicke</b> (S) straks, at der ikke skal rokkes ved dagpengereformen. </div>"
1436,"<span class=""artDateTime"">18.09.2012</span>","<div class=""artDesc""> komme på tale. Kort efter kom der kontramelding fra partiets politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, der slog fast, at dagpengereformen ikke står til at blive ændret. ""Vi socialdemokrater står ved en aftale, når vi indgår en aftale </div>"
1437,"<span class=""artDateTime"">18.09.2012</span>","<div class=""artDesc"">Socialdemokratiets politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, banker sin partifælle på plads og slår fast, at dagpengereformen ikke står til at blive ændret. Det sker, efter partiets arbejdsmarkedsordfører, Leif Lahn Jensen, tirsdag morgen </div>"
1438,"<span class=""artDateTime"">17.09.2012</span>","<div class=""artDesc""> i går ud med fuld støtte til Thornings lederskab, som ifølge politisk ordfører <b>Magnus</b> <b>Heunicke</b> (S), hverken er til »diskussion eller overvejelse«. Hos De Radikale vil økonomi- og indenrigsminister Margrethe Vestager ikke blande </div>"
1439,"<span class=""artDateTime"">16.09.2012</span>","<div class=""artDesc""> eller finder sig noget andet at lave, siger et gruppemedlem til avisen. Både finansminister Bjarne Corydon (S) og Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, afviser angrebet fra partifællerne. </div>"
1440,"<span class=""artDateTime"">15.09.2012</span>","<div class=""artDesc""> Ammitzbøll Mette om at pille sin piercing ud og finde et job. For som han sagde: »Jeg vil ikke finansiere dit liv.« Hvorefter der udbrød ramaskrig blandt to på rød stue. Socialdemokraternes politiske ordfører <b>Magnus</b> <b>Heunicke</b> »fik kvalme </div>"
1441,"<span class=""artDateTime"">14.09.2012</span>","<div class=""artDesc"">. Og sådan er det desværre,"" sagde Pernille Skipper fra Enhedslisten ifølge dr.dk. <b>Magnus</b> <b>Heunicke</b> fra Socialdemokratiet sendte også en bredside mod Robert Nielsen. ""Jeg hørte en sige, at Robert er lige så repræsentativ for de arbejdsløse, som Moses Hansen </div>"
1442,"<span class=""artDateTime"">12.09.2012</span>","<div class=""artDesc"">, det er klogt, at du har steriliseret dig,« siger Simon Emil Ammitzbøll bramfrit til Mette Hansen, der har tre børn med tre forskellige mænd. En kvalmende hetz <b>Magnus</b> <b>Heunicke</b> mener derimod, at det er klogt, hvis politikere som Simon Emil Ammitzbøll </div>"
1443,"<span class=""artDateTime"">07.09.2012</span>","<div class=""artDesc"">Ifølge politiske ordfører for Socialdemokraterne, <b>Magnus</b> <b>Heunicke</b>, kommer
Villys Søvndals afgang som formand ikke til at påvirke samarbejdet mellem de to
regeringspartier. Det der er grund til i dag er, at give Villy Søvndal et
skulderklap </div>"
1444,"<span class=""artDateTime"">07.09.2012</span>","<div class=""artDesc"">, om den socialdemokratiske velfærdsstat med dertil hørende skattetryk og grotesk ligemageri? Alvorligt talt, at sidestille Socialdemokratiet og de amerikanske demokrater er som at sidestille <b>Magnus</b> <b>Heunicke</b> og Bill Clinton, bare fordi de begge er politikere og tit </div>"
1445,"<span class=""artDateTime"">03.09.2012</span>","<div class=""artDesc""> fortsat ligger til en massiv tilbagegang fra de 24,8 procent, partiet fik ved valget i 2011. - Det niveau er ikke tilfredsstillende for os socialdemokrater. Langt fra, fastslår politisk ordfører <b>Magnus</b> <b>Heunicke</b> (S). Men de sløje målinger får </div>"
1446,"<span class=""artDateTime"">02.09.2012</span>","<div class=""artDesc"">Socialdemokraterne skal tie om Helle Thorning-Schmidts evner som statsminister eller partiformand. Tiden er til at stå sammen trods dårlige meningsmålinger. Sådan siger partiets politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, om at partifæller </div>"
1447,"<span class=""artDateTime"">29.08.2012</span>","<div class=""artDesc""> aftentime havde VK-regeringen og Dansk Folkeparti ganske vist fundet 2,5 mia. kr. til en ny motorvej ved »fremtidigt salg af statslige aktiver«. Men som Socialdemokraternes nye politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, sagde til denne avis efter valget </div>"
1448,"<span class=""artDateTime"">29.08.2012</span>","<div class=""artDesc""> regering i 2010, erklærede SF, at det »ikke var i orden«. Socialdemokraternes daværende trafikordfører, <b>Magnus</b> <b>Heunicke</b>, kaldte det »meget, meget drastisk«, og S-R-SF-regeringen fik pengene ført tilbage for 2012. Tirsdag ønskede Heunicke </div>"
1449,"<span class=""artDateTime"">28.08.2012</span>","<div class=""artDesc""> fra oppositionen. »Det er meget, meget drastisk. Og det vil helt sikkert give flere forsinkelser og mere snavsede tog og snavsede stationer,« sagde Socialdemokraternes daværende trafikordfører <b>Magnus</b> <b>Heunicke</b> den 9. november 2010. Han ønsker i dag </div>"
1450,"<span class=""artDateTime"">22.08.2012</span>","<div class=""artDesc""> ordfører, <b>Magnus</b> <b>Heunicke</b>, kaster sig ind i status-striden på de sociale medier. - 10 års integrationspolitik med VKO har ikke hjulpet. Pind og co er en flok varmluftsballoner, der løber fra deres kæmpe integrationsflop, skriver den politiske </div>"
1451,"<span class=""artDateTime"">22.08.2012</span>","<div class=""artDesc""> var Socialdemokraternes politiske ordfører <b>Magnus</b> <b>Heunicke</b> på banen i JP 20/8 med et skarpt angreb på Dansk Folkeparti og mig, fordi vi har formastet os til at foreslå, at man lindrer trængslerne for de tusinder af danskere, som risikerer at ryge </div>"
1452,"<span class=""artDateTime"">22.08.2012</span>","<div class=""artDesc""> var Socialdemokraternes politiske ordfører <b>Magnus</b> <b>Heunicke</b> på banen i JP 20/8 med et skarpt angreb på Dansk Folkeparti og mig, fordi vi har formastet os til at foreslå, at man lindrer trængslerne for de tusinder af danskere, som risikerer at ryge </div>"
1453,"<span class=""artDateTime"">21.08.2012</span>","<div class=""artDesc""> ordfører <b>Magnus</b> <b>Heunicke</b>, folketingsformand Mogens Lykketoft, klimaordfører Pernille Rosenkrantz-Theil og trafikordfører Rasmus Prehn. Rustbankerne Udgør partiets traditionelle venstrefløj. Blandt de otte medlemmer er by- og boligminister Carsten </div>"
1454,"<span class=""artDateTime"">20.08.2012</span>","<div class=""artDesc"">Dansk Folkepartis kommende formand, Kristian Thulesen Dahl, har knap sat sig til rette i formandsstolen, før han løber fra sit politiske svendestykke: forringelserne af dagpengesystemet. </div>"
1455,"<span class=""artDateTime"">20.08.2012</span>","<div class=""artDesc"">Dansk Folkepartis kommende formand, Kristian Thulesen Dahl, har knap sat sig til rette i formandsstolen, før han løber fra sit politiske svendestykke: forringelserne af dagpengesystemet. </div>"
1456,"<span class=""artDateTime"">18.08.2012</span>","<div class=""artDesc""> og i min fortolkning også i armene på Venstre,« lyder forklaringen fra Rune Stubager. Mange vælgere er i tvivl Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, mener, at regeringen har sat de rigtige initiativer i søen, men at vælgerne endnu </div>"
1457,"<span class=""artDateTime"">14.08.2012</span>","<div class=""artDesc""> af hykleri Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, kalder DFs krav for hykleri. »Det var DF selv, der foreslog det og lagde stemmer til det. Nu kræver de så, at vi skal finde penge til at få det udbedret. Det er topmålet af hykleri </div>"
1458,"<span class=""artDateTime"">13.08.2012</span>","<div class=""artDesc"">. Men en stor del kan forklares med det identitetstab, at partiet ikke længere fremstår som et rendyrket arbejderparti, som arbejderne kan identificere sig med, siger Erik Meier Carlsen. Hos Socialdemokratiet ærgrer politisk ordfører <b>Magnus</b> <b>Heunicke</b> </div>"
1459,"<span class=""artDateTime"">13.08.2012</span>","<div class=""artDesc"">. Hos Socialdemokratiet ærgrer politisk ordfører <b>Magnus</b> <b>Heunicke</b> sig over udviklingen. - Vi er et parti, der er rundet af arbejderbevægelsen. Derfor er det her meget vigtigt for os. Men vi må erkende, at vi ikke har været gode nok til at forklare, hvorfor </div>"
1460,"<span class=""artDateTime"">12.08.2012</span>","<div class=""artDesc"">, at vi har et robust og retfærdigt dagpengesystem, og vi vil følge området meget nøje, siger <b>Magnus</b> <b>Heunicke</b>, partiets politiske ordfører. - Men det er en uomgængeligt, at finansloven skal være ansvarlig, og det vil være uansvarligt at garantere </div>"
1461,"<span class=""artDateTime"">09.08.2012</span>","<div class=""artDesc"">. Det siger Socialdemokraternes politiske ordfører <b>Magnus</b> <b>Heunicke</b>. Venstre må på banen - Nu har Dansk Folkeparti stillet et konkret forslag om at stille grænsebomme op og om at indføre pointsystem. Vi Socialdemokrater siger aldrig i livet </div>"
1462,"<span class=""artDateTime"">08.08.2012</span>","<div class=""artDesc""> en af de store politiske succeser i nyere tid. Pia Kjærsgaard og jeg er aldrig kommet tæt på hinanden, dertil er de politiske forskelle og sindelag trods alt for store. Ikke nogen helgen Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b> </div>"
1463,"<span class=""artDateTime"">08.08.2012</span>","<div class=""artDesc"">De har haft deres politiske slagsmål i de 17 år, Pia Kjærsgaard har været formand for Dansk Folkeparti. Men alligevel må Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, erkende, at den afgående partiformand har gjort det godt </div>"
1464,"<span class=""artDateTime"">24.07.2012</span>","<div class=""artDesc""> Christensen, det socialdemokratiske folketingsmedlem <b>Magnus</b> <b>Heunicke</b>, det tidligere SF-folketingsmedlem Kamal Qureshi, Enhedslistens politiske ordfører Johanne Schmidt-Nielsen og SF-næstformand Mattias Tesfaye. </div>"
1465,"<span class=""artDateTime"">09.07.2012</span>","<div class=""artDesc""> med det sociale. Tre dage tidligere havde JP ellers en artikel, der ved første øjekast lignede selverkendelse. Marianne Jelved og <b>Magnus</b> <b>Heunicke</b> beklagede, at regeringen har »talt for meget økonomsprog« og for lidt om »de ting, der bekymrer danskerne </div>"
1466,"<span class=""artDateTime"">01.07.2012</span>","<div class=""artDesc""> ordfører <b>Magnus</b> <b>Heunicke</b>. »Vi har brugt tekniske udtryk som ”behov for et større arbejdsudbud”, når vi har begrundet behovet for økonomiske reformer. Men det begreb siger jo ikke folk uden for den politiske og økonomiske verden noget som helst </div>"
1467,"<span class=""artDateTime"">30.06.2012</span>","<div class=""artDesc""> Johanne Schmidt-Nielsen. Hverken finansminister Bjarne Corydon (S) eller skatteminister Thor Möger Pedersen (SF) vil kommentere regningen til de 100.000 pensionister. Politisk ordfører <b>Magnus</b> <b>Heunicke</b> (S) erkender, at de vil få en mindre ydelse </div>"
1468,"<span class=""artDateTime"">29.06.2012</span>","<div class=""artDesc"">,« siger politisk ordfører Johanne Schmidt-Nielsen. Hverken finansminister Bjarne Corydon (S) eller skatteminister Thor Möger Pedersen (SF) vil kommentere regningen til de 100.000 pensionister. Politisk ordfører <b>Magnus</b> <b>Heunicke</b> (S) erkender </div>"
1469,"<span class=""artDateTime"">28.06.2012</span>","<div class=""artDesc""> forklaringen fra Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b> til Politiken. Han afviser samtidig, at 17 procent efterhånden er et naturligt leje for Socialdemokraterne. </div>"
1470,"<span class=""artDateTime"">27.06.2012</span>","<div class=""artDesc"">-ordfører <b>Magnus</b> <b>Heunicke</b> mener, at niveauet for partiet er alt for lavt, og han er slet ikke tilfreds med, at vælgerne svigter: - Vi må blandt erkende, at skatteaftalen har givet os nogle knubs. Og der er nu et langt sejt træk tilbage for os, siger </div>"
1471,"<span class=""artDateTime"">26.06.2012</span>","<div class=""artDesc""> beskæftigelsesminister Mette Frederiksen (S), når de får muligheden. Politisk ordfører <b>Magnus</b> <b>Heunicke</b> (S) afviser, at målingen kan ses som udtryk for, at vælgerne foretrækker en Venstre-statsminister, når regeringen alligevel fører skattepolitik </div>"
1472,"<span class=""artDateTime"">25.06.2012</span>","<div class=""artDesc""> beskæftigelsesminister Mette Frederiksen (S), når de får muligheden. Politisk ordfører <b>Magnus</b> <b>Heunicke</b> (S) afviser, at målingen kan ses som udtryk for, at vælgerne foretrækker en Venstre-statsminister, når regeringen alligevel fører skattepolitik </div>"
1473,"<span class=""artDateTime"">25.06.2012</span>","<div class=""artDesc""> at gøre med dialogen med vores bagland og vælgere,« siger politisk ordfører <b>Magnus</b> <b>Heunicke</b> (S), der afviser vælgernes opfattelse af, at aftalen ikke er socialt afbalanceret. »Ved at lave aftalen med Venstre og Konservative har vi kunnet give </div>"
1474,"<span class=""artDateTime"">21.06.2012</span>","<div class=""artDesc""> hans skriftlige kommentar. Partiformand Lars Løkke Rasmussen skal vidne. Han er i Rio, som er bagud i tidszone. S: Naturligt at V-folk skal vidne Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, finder det naturligt, at der er mange Venstre </div>"
1475,"<span class=""artDateTime"">21.06.2012</span>","<div class=""artDesc"">-folk som tidligere statsminister, Venstres formand, Lars Løkke Rasmussen skal ifølge Politiken afhøres. Og sådan skal det være, mener Socialdemokraternes politiske ordfører <b>Magnus</b> <b>Heunicke</b>. - Det er jo en sag, som udelukkende handler om den tidligere </div>"
1476,"<span class=""artDateTime"">15.06.2012</span>","<div class=""artDesc""> en hel masse og så bagefter er løbet fra det hele"", siger Ellen Trane Nørby til B.T. Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, er ikke imponeret. ""Til Lars Løkke vil jeg sige: Kom nu med nogle politiske svar. Vi er mange </div>"
1477,"<span class=""artDateTime"">15.06.2012</span>","<div class=""artDesc"">: - Der er en utrolig dårlig kommunikation. Odfører: Ikke krise Politisk ordfører <b>Magnus</b> <b>Heunicke</b> erkender, at partiet ikke har fået befolkningen med efter regeringsskiftet, men han vil ikke bruge ordet ""krise"". - Situationen er alvorlig </div>"
1478,"<span class=""artDateTime"">15.06.2012</span>","<div class=""artDesc"">. - Hvis man vil have mere retfærdighed ind, må det blive med Enhedslisten. Det er helt sikkert, siger borgmester i Ishøj, Ole Bjørstorp. Heunicke: Muligheder begge veje Politisk ordfører <b>Magnus</b> <b>Heunicke</b> (S) kan stadig ""se muligheder begge veje"", men undrer </div>"
1479,"<span class=""artDateTime"">14.06.2012</span>","<div class=""artDesc"">Samler S danskerne? »Vi samler danskerne,« hævder Socialdemokraternes politiske ordfører <b>Magnus</b> <b>Heunicke</b> i JP 12/6 med en frejdighed, som nok kan undre i disse for partiet så alvorlige tider. Danskerne har tydeligvis ikke fattet </div>"
1480,"<span class=""artDateTime"">12.06.2012</span>","<div class=""artDesc""> ned til omkring 20 procent. Det kan man på ingen måde afvise, tilføjer han. Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, kalder tallene elendige. - Vi har en svær tid, det er der slet ingen tvivl om. Det kan skyldes, at vi enten kommunikerer </div>"
1481,"<span class=""artDateTime"">12.06.2012</span>","<div class=""artDesc"">Venstre er endelig vågnet og stået op fra den efterhånden så berømte hængekøje. </div>"
1482,"<span class=""artDateTime"">12.06.2012</span>","<div class=""artDesc"">Venstre er endelig vågnet og stået op fra den efterhånden så berømte hængekøje. </div>"
